#Centroids	ppanini_score	alpha_prevalence	beta_prevalence	mean_abundance
UniRef90_E1GUK6	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_I0TDM9	{'VAGINA': 8.3659822944508111}	{'VAGINA': 0.02631578947368421}	0.0263157894737	193.952151705
UniRef90_C2KD95	{'VAGINA': 5.6126001460517685}	{'VAGINA': 0.02631578947368421}	0.0263157894737	73.8336384407
UniRef50_A0A087QAX4	{'VAGINA': 5.6972419960331449}	{'VAGINA': 0.02631578947368421}	0.0263157894737	77.3779763201
UniRef50_F4HFD7	{'VAGINA': 2.8352016363507797}	{'VAGINA': 0.02631578947368421}	0.0263157894737	21.2076256743
UniRef90_F5TJ77	{'VAGINA': 2.8280383421508275}	{'VAGINA': 0.02631578947368421}	0.0263157894737	21.1785391419
UniRef90_F5TJ75	{'VAGINA': 2.9734485620955335}	{'VAGINA': 0.02631578947368421}	0.0263157894737	22.0660460841
UniRef90_E4SN57	{'VAGINA': 14.253486219260676}	{'VAGINA': 0.5}	0.5	309.705610443
UniRef90_F5TJ71	{'VAGINA': 2.050284071765339}	{'VAGINA': 0.02631578947368421}	0.0263157894737	16.2152250607
UniRef50_K6Q6D8	{'VAGINA': 1.8992166447061349}	{'VAGINA': 0.05263157894736842}	0.0526315789474	14.7167304066
UniRef90_E1GTF0	{'VAGINA': 8.0413482217830321}	{'VAGINA': 0.02631578947368421}	0.0263157894737	178.388201104
UniRef50_S4HCE7	{'VAGINA': 9.7445534532031157}	{'VAGINA': 0.05263157894736842}	0.0526315789474	169.581988493
UniRef50_F7UWF8	{'VAGINA': 4.2120379293806165}	{'VAGINA': 0.02631578947368421}	0.0263157894737	30.8375085817
UniRef90_A0A096B0A8	{'VAGINA': 7.7756597384064667}	{'VAGINA': 0.02631578947368421}	0.0263157894737	165.810818883
UniRef90_D5H0R6	{'VAGINA': 17.436798666399937}	{'VAGINA': 0.5}	0.5	465.889923966
UniRef90_E1GUT6	{'VAGINA': 6.8224034448274402}	{'VAGINA': 0.02631578947368421}	0.0263157894737	125.327836768
UniRef50_U3N957	{'VAGINA': 5.0428665481443984}	{'VAGINA': 0.02631578947368421}	0.0263157894737	50.2588022317
UniRef50_B2G5G2	{'VAGINA': 0.66464328874033163}	{'VAGINA': 0.02631578947368421}	0.0263157894737	6.65326850693
UniRef50_P29710	{'VAGINA': 8.8109607114844817}	{'VAGINA': 0.02631578947368421}	0.0263157894737	244.953370216
UniRef90_E1NXP2	{'VAGINA': 16.312944470788718}	{'VAGINA': 0.13157894736842105}	0.131578947368	466.487469001
UniRef50_A0A087PYR3	{'VAGINA': 8.6203244762444218}	{'VAGINA': 0.02631578947368421}	0.0263157894737	222.809536045
UniRef90_E1NXP6	{'VAGINA': 13.318565325157762}	{'VAGINA': 0.07894736842105263}	0.0789473684211	322.124527792
UniRef90_D2RBT4	{'VAGINA': 7.4354411032714118}	{'VAGINA': 0.10526315789473684}	0.105263157895	95.217836193
UniRef90_D2RBT6	{'VAGINA': 7.3236559075957688}	{'VAGINA': 0.10526315789473684}	0.105263157895	92.6787376864
UniRef90_D2RBT7	{'VAGINA': 6.7948539655753741}	{'VAGINA': 0.07894736842105263}	0.0789473684211	78.9813053665
UniRef90_D2RBT0	{'VAGINA': 8.434599994395942}	{'VAGINA': 0.02631578947368421}	0.0263157894737	199.662166612
UniRef90_D2RBT1	{'VAGINA': 6.9692443938705066}	{'VAGINA': 0.10526315789473684}	0.105263157895	82.1328649686
UniRef90_Q043K9	{'VAGINA': 12.245853600450637}	{'VAGINA': 0.15789473684210525}	0.157894736842	251.898186694
UniRef90_D2RBT3	{'VAGINA': 8.8953175502716171}	{'VAGINA': 0.05263157894736842}	0.0526315789474	142.932369369
UniRef90_Q043K7	{'VAGINA': 12.314464906985387}	{'VAGINA': 0.15789473684210525}	0.157894736842	255.463854516
UniRef90_Q043K6	{'VAGINA': 13.263129430381071}	{'VAGINA': 0.13157894736842105}	0.131578947368	301.565170125
UniRef90_Q043K5	{'VAGINA': 12.310887642446209}	{'VAGINA': 0.15789473684210525}	0.157894736842	255.353044657
UniRef90_Q043K4	{'VAGINA': 12.310887642446209}	{'VAGINA': 0.15789473684210525}	0.157894736842	255.353044657
UniRef90_U2HWU3	{'VAGINA': 13.048978914036711}	{'VAGINA': 0.15789473684210525}	0.157894736842	286.262878683
UniRef90_Q043K2	{'VAGINA': 12.292167094979888}	{'VAGINA': 0.15789473684210525}	0.157894736842	254.545354207
UniRef90_Q043K0	{'VAGINA': 13.098114539809302}	{'VAGINA': 0.13157894736842105}	0.131578947368	294.829343232
UniRef50_A0A044RWW9	{'VAGINA': 12.399270047125571}	{'VAGINA': 0.3684210526315789}	0.368421052632	241.005744637
UniRef50_A1A022	{'VAGINA': 9.8511186909867607}	{'VAGINA': 0.05263157894736842}	0.0526315789474	173.411340176
UniRef90_E3C6M4	{'VAGINA': 3.5872252974879593}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.648789306
UniRef90_D5H0J3	{'VAGINA': 17.207728930253072}	{'VAGINA': 0.5}	0.5	449.005159276
UniRef90_D5H0J5	{'VAGINA': 16.859303327652746}	{'VAGINA': 0.5}	0.5	426.324921283
UniRef90_D5H0J4	{'VAGINA': 17.268352371622065}	{'VAGINA': 0.5}	0.5	453.617121351
UniRef90_D5H0J7	{'VAGINA': 17.384140971503719}	{'VAGINA': 0.5}	0.5	462.100363002
UniRef90_D5H0J6	{'VAGINA': 17.254099778569397}	{'VAGINA': 0.5}	0.5	452.8980019
UniRef90_D5H0J9	{'VAGINA': 17.224553562659374}	{'VAGINA': 0.5}	0.5	450.607758379
UniRef90_D5H0J8	{'VAGINA': 16.934070971422784}	{'VAGINA': 0.5}	0.5	430.244996227
UniRef50_A8YWW7	{'VAGINA': 15.547889208090318}	{'VAGINA': 0.10526315789473684}	0.105263157895	427.491294374
UniRef90_A0A095XL57	{'VAGINA': 3.5955978783606066}	{'VAGINA': 0.02631578947368421}	0.0263157894737	25.6811121423
UniRef50_I7JUW1	{'VAGINA': 5.4530334753338456}	{'VAGINA': 0.05263157894736842}	0.0526315789474	43.1185279718
UniRef50_F6CG26	{'VAGINA': 9.8972103252582091}	{'VAGINA': 0.02631578947368421}	0.0263157894737	333.338961636
UniRef50_F6CG27	{'VAGINA': 14.047239308723757}	{'VAGINA': 0.05263157894736842}	0.0526315789474	386.603064441
UniRef50_F6CG24	{'VAGINA': 9.8972103252582091}	{'VAGINA': 0.02631578947368421}	0.0263157894737	333.338961636
UniRef50_F6CG25	{'VAGINA': 14.838509053364806}	{'VAGINA': 0.05263157894736842}	0.0526315789474	443.837096263
UniRef50_P37247	{'VAGINA': 4.4937372652401377}	{'VAGINA': 0.02631578947368421}	0.0263157894737	35.4013826378
SRS017520.733	{'VAGINA': 4.9921674778092182}	{'VAGINA': 0.05263157894736842}	0.0526315789474	34.2468079171
UniRef50_F2N9I2	{'VAGINA': 1.8034843204458988}	{'VAGINA': 0.02631578947368421}	0.0263157894737	14.6837525171
UniRef50_F6CG28	{'VAGINA': 14.031241180840189}	{'VAGINA': 0.07894736842105263}	0.0789473684211	356.38355452
UniRef50_F6CG29	{'VAGINA': 14.811281776160119}	{'VAGINA': 0.05263157894736842}	0.0526315789474	441.001059254
UniRef90_F6CGB0	{'VAGINA': 12.701825341676077}	{'VAGINA': 0.05263157894736842}	0.0526315789474	313.257199303
UniRef50_A0A075TUH1	{'VAGINA': 2.5267220696129908}	{'VAGINA': 0.02631578947368421}	0.0263157894737	19.1774544548
UniRef90_Q040K0	{'VAGINA': 15.903934337454578}	{'VAGINA': 0.15789473684210525}	0.157894736842	417.535399614
UniRef90_Q040K2	{'VAGINA': 4.6080409261034134}	{'VAGINA': 0.02631578947368421}	0.0263157894737	37.9603395287
UniRef90_Q040K3	{'VAGINA': 15.843565052644848}	{'VAGINA': 0.15789473684210525}	0.157894736842	413.10901228
UniRef90_Q040K9	{'VAGINA': 15.843565052644848}	{'VAGINA': 0.15789473684210525}	0.157894736842	413.10901228
UniRef90_E3R6E3	{'VAGINA': 15.803345567027446}	{'VAGINA': 0.34210526315789475}	0.342105263158	381.092415945
UniRef90_D6S2P7	{'VAGINA': 15.467182748248254}	{'VAGINA': 0.10526315789473684}	0.105263157895	422.300762466
UniRef90_S4H8V2	{'VAGINA': 5.4552938358064234}	{'VAGINA': 0.02631578947368421}	0.0263157894737	67.7231794787
UniRef50_A0A085KB98	{'VAGINA': 3.0583162886486548}	{'VAGINA': 0.02631578947368421}	0.0263157894737	22.6017498061
UniRef90_U2G0S7	{'VAGINA': 14.974655470858798}	{'VAGINA': 0.07894736842105263}	0.0789473684211	412.074519294
UniRef90_D5H1L0	{'VAGINA': 15.575153723474937}	{'VAGINA': 0.5}	0.5	362.1870572
UniRef90_D5GZ98	{'VAGINA': 9.5615986005559463}	{'VAGINA': 0.02631578947368421}	0.0263157894737	305.948081859
UniRef90_E3D898	{'VAGINA': 10.65761773688831}	{'VAGINA': 0.13157894736842105}	0.131578947368	179.671296871
UniRef50_U6F4Y1	{'VAGINA': 10.408219803166869}	{'VAGINA': 0.02631578947368421}	0.0263157894737	386.07014293
UniRef90_D5GZ92	{'VAGINA': 0.65036590039650477}	{'VAGINA': 0.02631578947368421}	0.0263157894737	6.31144011752
UniRef90_E3D896	{'VAGINA': 7.7123450207398632}	{'VAGINA': 0.05263157894736842}	0.0526315789474	110.861975275
UniRef90_E3D891	{'VAGINA': 10.980206144778522}	{'VAGINA': 0.07894736842105263}	0.0789473684211	200.554344173
UniRef90_D5GZ96	{'VAGINA': 15.152852415097483}	{'VAGINA': 0.47368421052631576}	0.473684210526	346.688072751
UniRef90_E3D893	{'VAGINA': 9.0920151250157986}	{'VAGINA': 0.07894736842105263}	0.0789473684211	142.664442617
UniRef90_E3D892	{'VAGINA': 9.3015504284556059}	{'VAGINA': 0.07894736842105263}	0.0789473684211	148.80357696
UniRef50_J6ILA3	{'VAGINA': 3.7695866017307873}	{'VAGINA': 0.02631578947368421}	0.0263157894737	26.8926743938
UniRef50_D0DKQ3	{'VAGINA': 14.832179531713486}	{'VAGINA': 0.2631578947368421}	0.263157894737	345.322361293
UniRef50_U2IAL7	{'VAGINA': 9.6289439313347795}	{'VAGINA': 0.02631578947368421}	0.0263157894737	311.059013702
UniRef90_A0A098YSZ6	{'VAGINA': 1.2255864465345487}	{'VAGINA': 0.02631578947368421}	0.0263157894737	11.0673999499
SRS016191.2180	{'VAGINA': 8.861319359215873}	{'VAGINA': 0.02631578947368421}	0.0263157894737	249.326615932
SRS016191.2183	{'VAGINA': 5.8365947355481556}	{'VAGINA': 0.07894736842105263}	0.0789473684211	49.9542210741
UniRef90_E3R9Z2	{'VAGINA': 16.23552022128008}	{'VAGINA': 0.10526315789473684}	0.105263157895	492.098116267
UniRef50_E6LT43	{'VAGINA': 9.7174776466908384}	{'VAGINA': 0.02631578947368421}	0.0263157894737	318.732630801
UniRef50_G5SW35	{'VAGINA': 8.3538143739072641}	{'VAGINA': 0.02631578947368421}	0.0263157894737	193.075277819
SRS016191.2239	{'VAGINA': 8.5897762966531452}	{'VAGINA': 0.02631578947368421}	0.0263157894737	218.618723094
SRS014494.2867	{'VAGINA': 12.374984738828106}	{'VAGINA': 0.07894736842105263}	0.0789473684211	282.78705911
UniRef90_E3R7A0	{'VAGINA': 15.464786140183772}	{'VAGINA': 0.5}	0.5	357.374318404
UniRef50_D2Q893	{'VAGINA': 6.1440574271333181}	{'VAGINA': 0.02631578947368421}	0.0263157894737	96.1603397939
UniRef90_E3R7A8	{'VAGINA': 18.32907285140443}	{'VAGINA': 0.34210526315789475}	0.342105263158	1055.2942825
UniRef90_E3R7A9	{'VAGINA': 17.921988270222929}	{'VAGINA': 0.23684210526315788}	0.236842105263	944.261898563
UniRef50_C4F9U9	{'VAGINA': 2.1510261521280931}	{'VAGINA': 0.02631578947368421}	0.0263157894737	16.8478254016
UniRef50_D2RBZ4	{'VAGINA': 6.8386551560721669}	{'VAGINA': 0.10526315789473684}	0.105263157895	78.0533292232
UniRef90_C2KEX2	{'VAGINA': 17.114245879660398}	{'VAGINA': 0.5}	0.5	441.775179398
UniRef50_A0A087C470	{'VAGINA': 5.8283920787881138}	{'VAGINA': 0.02631578947368421}	0.0263157894737	83.3713383735
UniRef90_K1NA21	{'VAGINA': 16.124776917252003}	{'VAGINA': 0.3684210526315789}	0.368421052632	396.75557839
UniRef50_Q3CYB7	{'VAGINA': 10.418768443392358}	{'VAGINA': 0.02631578947368421}	0.0263157894737	387.335278624
UniRef90_C4GE01	{'VAGINA': 11.294797526942538}	{'VAGINA': 0.02631578947368421}	0.0263157894737	621.671542986
UniRef50_E3R2G6	{'VAGINA': 15.541145280753387}	{'VAGINA': 0.05263157894736842}	0.0526315789474	560.331079414
UniRef90_E3R6M2	{'VAGINA': 14.347550107750218}	{'VAGINA': 0.07894736842105263}	0.0789473684211	374.592629973
SRS021969.2478	{'VAGINA': 15.776361665577356}	{'VAGINA': 0.07894736842105263}	0.0789473684211	481.021657616
SRS021969.2479	{'VAGINA': 15.776361665577356}	{'VAGINA': 0.07894736842105263}	0.0789473684211	481.021657616
UniRef90_C8P6R3	{'VAGINA': 1.8238120447921113}	{'VAGINA': 0.02631578947368421}	0.0263157894737	14.7666399302
UniRef50_A8YVY5	{'VAGINA': 8.1928323452911176}	{'VAGINA': 0.02631578947368421}	0.0263157894737	184.875441656
UniRef50_A8YVY1	{'VAGINA': 11.423296486169741}	{'VAGINA': 0.02631578947368421}	0.0263157894737	3243.49490905
UniRef90_C4VKI4	{'VAGINA': 15.138294352163372}	{'VAGINA': 0.15789473684210525}	0.157894736842	376.053608529
UniRef90_C4VKI2	{'VAGINA': 13.959178806740018}	{'VAGINA': 0.18421052631578946}	0.184210526316	315.616939393
UniRef90_C4VKI9	{'VAGINA': 14.098959222555699}	{'VAGINA': 0.3157894736842105}	0.315789473684	310.450235405
UniRef50_E4SI56	{'VAGINA': 16.578181997393891}	{'VAGINA': 0.07894736842105263}	0.0789473684211	1291.63958002
SRS011269.4802	{'VAGINA': 8.58442689304729}	{'VAGINA': 0.05263157894736842}	0.0526315789474	135.008886137
SRS014494.1746	{'VAGINA': 16.87179936802557}	{'VAGINA': 0.21052631578947367}	0.210526315789	469.608302948
UniRef50_C3X095	{'VAGINA': 7.0918886788287461}	{'VAGINA': 0.02631578947368421}	0.0263157894737	135.13416867
UniRef50_N2AP01	{'VAGINA': 2.6498984359252389}	{'VAGINA': 0.05263157894736842}	0.0526315789474	18.8987922299
UniRef90_D5H2M7	{'VAGINA': 13.923449739390318}	{'VAGINA': 0.5}	0.5	298.78785507
UniRef90_U5F4K8	{'VAGINA': 14.921908376233953}	{'VAGINA': 0.10526315789473684}	0.105263157895	389.550275006
UniRef90_Q74K22	{'VAGINA': 4.3527078293588559}	{'VAGINA': 0.02631578947368421}	0.0263157894737	32.7102185198
UniRef90_D5H2M1	{'VAGINA': 8.5306887821421427}	{'VAGINA': 0.02631578947368421}	0.0263157894737	210.602031628
UniRef50_G5K223	{'VAGINA': 10.508958428386864}	{'VAGINA': 0.02631578947368421}	0.0263157894737	398.621779825
UniRef50_UPI0004177444	{'VAGINA': 8.427724733060554}	{'VAGINA': 0.02631578947368421}	0.0263157894737	199.518402602
UniRef90_W4JIW8	{'VAGINA': 14.529521073474935}	{'VAGINA': 0.07894736842105263}	0.0789473684211	384.813852386
UniRef90_UPI0004688759	{'VAGINA': 17.696524214248321}	{'VAGINA': 0.3684210526315789}	0.368421052632	519.210160445
UniRef90_W4JIW1	{'VAGINA': 16.935710125634483}	{'VAGINA': 0.10526315789473684}	0.105263157895	885.833763408
UniRef50_D3I4Z7	{'VAGINA': 6.8224034448274402}	{'VAGINA': 0.02631578947368421}	0.0263157894737	125.327836768
UniRef90_R9WKJ1	{'VAGINA': 4.3977169919651899}	{'VAGINA': 0.02631578947368421}	0.0263157894737	33.4613515659
UniRef90_V5P196	{'VAGINA': 15.292755115767383}	{'VAGINA': 0.15789473684210525}	0.157894736842	383.960382984
UniRef90_A0A061C4P6	{'VAGINA': 14.741918788576379}	{'VAGINA': 0.21052631578947367}	0.210526315789	345.413543401
UniRef90_E1NHV0	{'VAGINA': 11.294797526942538}	{'VAGINA': 0.02631578947368421}	0.0263157894737	621.671542986
UniRef90_E1NHV1	{'VAGINA': 11.294797526942538}	{'VAGINA': 0.02631578947368421}	0.0263157894737	621.671542986
UniRef90_E1NHV2	{'VAGINA': 11.294797526942538}	{'VAGINA': 0.02631578947368421}	0.0263157894737	621.671542986
UniRef90_E1NHV3	{'VAGINA': 11.294797526942538}	{'VAGINA': 0.02631578947368421}	0.0263157894737	621.671542986
UniRef50_C7HTB7	{'VAGINA': 7.3535683670730823}	{'VAGINA': 0.02631578947368421}	0.0263157894737	146.524595423
UniRef90_C8PBL1	{'VAGINA': 15.824452895498363}	{'VAGINA': 0.05263157894736842}	0.0526315789474	771.400548606
UniRef90_C8PBL0	{'VAGINA': 15.824452895498363}	{'VAGINA': 0.05263157894736842}	0.0526315789474	771.400548606
UniRef90_C8PBL6	{'VAGINA': 16.49810139135111}	{'VAGINA': 0.07894736842105263}	0.0789473684211	804.227055326
UniRef90_C8PBL8	{'VAGINA': 16.784351027163815}	{'VAGINA': 0.10526315789473684}	0.105263157895	643.806240032
UniRef90_C4VQF2	{'VAGINA': 16.527243076755241}	{'VAGINA': 0.13157894736842105}	0.131578947368	491.505708774
UniRef50_E1L0J5	{'VAGINA': 5.0959831451545012}	{'VAGINA': 0.02631578947368421}	0.0263157894737	52.2323668144
UniRef90_C5G252	{'VAGINA': 14.785610094646994}	{'VAGINA': 0.15789473684210525}	0.157894736842	357.578620595
UniRef50_E3BXU2	{'VAGINA': 11.274391643810198}	{'VAGINA': 0.02631578947368421}	0.0263157894737	603.27802173
UniRef90_D2RB34	{'VAGINA': 6.9889669528313778}	{'VAGINA': 0.10526315789473684}	0.105263157895	82.7599937043
UniRef90_D2RB37	{'VAGINA': 7.8170781147411539}	{'VAGINA': 0.10526315789473684}	0.105263157895	106.662062812
UniRef90_D2RB31	{'VAGINA': 6.6467274984732372}	{'VAGINA': 0.10526315789473684}	0.105263157895	72.4522354067
UniRef90_D2RB30	{'VAGINA': 6.4625873084868557}	{'VAGINA': 0.07894736842105263}	0.0789473684211	69.1564161971
SRS022092.1394	{'VAGINA': 11.592878958017677}	{'VAGINA': 0.10526315789473684}	0.105263157895	231.237804068
UniRef90_D2RB32	{'VAGINA': 6.6227089952489786}	{'VAGINA': 0.10526315789473684}	0.105263157895	71.8764333575
UniRef90_D2RB39	{'VAGINA': 9.1669638196706735}	{'VAGINA': 0.13157894736842105}	0.131578947368	138.130035213
UniRef90_D2RB38	{'VAGINA': 7.2093745637877209}	{'VAGINA': 0.10526315789473684}	0.105263157895	89.8017193906
UniRef90_D7V6B7	{'VAGINA': 15.877071420033069}	{'VAGINA': 0.15789473684210525}	0.157894736842	415.21313031
UniRef90_D7V6B6	{'VAGINA': 15.877071420033069}	{'VAGINA': 0.15789473684210525}	0.157894736842	415.21313031
UniRef90_D7V6B5	{'VAGINA': 4.4126661910582348}	{'VAGINA': 0.02631578947368421}	0.0263157894737	33.7502379873
UniRef90_D7V6B3	{'VAGINA': 4.4126661910582348}	{'VAGINA': 0.02631578947368421}	0.0263157894737	33.7502379873
UniRef90_D7V6B0	{'VAGINA': 15.877071420033069}	{'VAGINA': 0.15789473684210525}	0.157894736842	415.21313031
UniRef50_P26297	{'VAGINA': 11.552085539894039}	{'VAGINA': 0.05263157894736842}	0.0526315789474	260.153057877
UniRef90_D7V6B9	{'VAGINA': 15.903934337454578}	{'VAGINA': 0.15789473684210525}	0.157894736842	417.535399614
UniRef50_Q2VPY9	{'VAGINA': 5.6944663973612846}	{'VAGINA': 0.02631578947368421}	0.0263157894737	77.2813562726
UniRef90_C7Y7L1	{'VAGINA': 14.470304780265822}	{'VAGINA': 0.21052631578947367}	0.210526315789	334.507891063
UniRef90_D3IG85	{'VAGINA': 6.9968095020536243}	{'VAGINA': 0.02631578947368421}	0.0263157894737	133.801371033
UniRef90_C8PCF0	{'VAGINA': 17.576905712710857}	{'VAGINA': 0.3157894736842105}	0.315789473684	515.973580769
UniRef90_C8PCF1	{'VAGINA': 17.674301466540172}	{'VAGINA': 0.3157894736842105}	0.315789473684	531.627048294
UniRef90_C8PCF6	{'VAGINA': 17.591617787862262}	{'VAGINA': 0.2894736842105263}	0.289473684211	537.739003135
UniRef90_C8PCF4	{'VAGINA': 17.677188773811711}	{'VAGINA': 0.3157894736842105}	0.315789473684	531.807732375
UniRef50_W4JJ03	{'VAGINA': 16.305859658082941}	{'VAGINA': 0.10526315789473684}	0.105263157895	502.066856193
UniRef90_D0DMD6	{'VAGINA': 11.262464435526535}	{'VAGINA': 0.02631578947368421}	0.0263157894737	594.176607215
UniRef90_C4VM44	{'VAGINA': 14.520395729410144}	{'VAGINA': 0.18421052631578946}	0.184210526316	337.63464619
UniRef90_C4VM45	{'VAGINA': 14.134447275966599}	{'VAGINA': 0.18421052631578946}	0.184210526316	322.995627092
UniRef90_D5GZT9	{'VAGINA': 16.623920141099518}	{'VAGINA': 0.5}	0.5	412.828890569
UniRef90_D3LX38	{'VAGINA': 2.6941634970851838}	{'VAGINA': 0.02631578947368421}	0.0263157894737	20.2916026304
UniRef90_D3LX39	{'VAGINA': 2.6941634970851838}	{'VAGINA': 0.02631578947368421}	0.0263157894737	20.2916026304
UniRef90_U2GGQ1	{'VAGINA': 14.349780779609993}	{'VAGINA': 0.34210526315789475}	0.342105263158	318.966648956
UniRef90_D3LX30	{'VAGINA': 2.9561219472014191}	{'VAGINA': 0.02631578947368421}	0.0263157894737	21.9761600941
UniRef90_D3LX31	{'VAGINA': 4.6122833755026065}	{'VAGINA': 0.02631578947368421}	0.0263157894737	38.0394811698
UniRef90_D3LX33	{'VAGINA': 2.7872306522953965}	{'VAGINA': 0.02631578947368421}	0.0263157894737	20.9269487148
UniRef90_D3LX35	{'VAGINA': 2.6941634970851838}	{'VAGINA': 0.02631578947368421}	0.0263157894737	20.2916026304
UniRef90_D3LX36	{'VAGINA': 2.6941634970851838}	{'VAGINA': 0.02631578947368421}	0.0263157894737	20.2916026304
UniRef90_D6S5T8	{'VAGINA': 14.199536767867263}	{'VAGINA': 0.10526315789473684}	0.105263157895	350.09828298
UniRef90_D0DMD5	{'VAGINA': 12.756417764432033}	{'VAGINA': 0.05263157894736842}	0.0526315789474	315.869836422
UniRef50_B8R668	{'VAGINA': 14.212210706039444}	{'VAGINA': 0.05263157894736842}	0.0526315789474	397.915292854
UniRef90_D6S5T0	{'VAGINA': 14.199536767867263}	{'VAGINA': 0.10526315789473684}	0.105263157895	350.09828298
UniRef90_D6S5T1	{'VAGINA': 14.199536767867263}	{'VAGINA': 0.10526315789473684}	0.105263157895	350.09828298
UniRef90_D6S5T2	{'VAGINA': 14.199536767867263}	{'VAGINA': 0.10526315789473684}	0.105263157895	350.09828298
UniRef90_D6S5T3	{'VAGINA': 14.199536767867263}	{'VAGINA': 0.10526315789473684}	0.105263157895	350.09828298
UniRef90_UPI00037C8A09	{'VAGINA': 7.2407329671372977}	{'VAGINA': 0.02631578947368421}	0.0263157894737	140.800362028
UniRef90_D6S5T5	{'VAGINA': 14.199536767867263}	{'VAGINA': 0.10526315789473684}	0.105263157895	350.09828298
UniRef90_D6S5T6	{'VAGINA': 12.079521184833116}	{'VAGINA': 0.3157894736842105}	0.315789473684	224.547370478
UniRef90_D6S5T7	{'VAGINA': 13.342710238096567}	{'VAGINA': 0.2894736842105263}	0.289473684211	285.657768709
UniRef90_D2R9R4	{'VAGINA': 7.1062985400006138}	{'VAGINA': 0.10526315789473684}	0.105263157895	86.1161784333
SRS022092.1039	{'VAGINA': 12.764552899471338}	{'VAGINA': 0.10526315789473684}	0.105263157895	288.486910771
UniRef90_E6MSN3	{'VAGINA': 0.91746717860717952}	{'VAGINA': 0.02631578947368421}	0.0263157894737	9.09465493534
UniRef90_D2R9Q8	{'VAGINA': 7.8753286701678595}	{'VAGINA': 0.10526315789473684}	0.105263157895	108.438737492
UniRef90_D2R9Q9	{'VAGINA': 6.1191175541517726}	{'VAGINA': 0.07894736842105263}	0.0789473684211	58.6767593749
UniRef50_I7L9X5	{'VAGINA': 10.923930516310611}	{'VAGINA': 0.02631578947368421}	0.0263157894737	458.798775
UniRef90_D5EUS6	{'VAGINA': 8.2187338741832168}	{'VAGINA': 0.02631578947368421}	0.0263157894737	185.194647501
UniRef90_A0A096BMY4	{'VAGINA': 7.8670115640394123}	{'VAGINA': 0.02631578947368421}	0.0263157894737	170.293530519
UniRef90_D2R9Q0	{'VAGINA': 6.971875034009658}	{'VAGINA': 0.10526315789473684}	0.105263157895	82.2480852996
